id,conversation_id,role,participantable_id,participantable_type,exited_at,last_active_at,conversation_cleared_at,conversation_deleted_at,conversation_read_at,deleted_at,created_at,updated_at
1414,707,owner,673992,App\Models\Customer,,,,,,,2026-01-01 23:11:36,2026-01-01 23:11:36
1415,708,owner,1,App\Models\User,,,,,,,2026-01-01 23:18:17,2026-01-01 23:18:17
1416,708,owner,673993,App\Models\Customer,,,,,,,2026-01-01 23:18:17,2026-01-01 23:18:17
1417,709,owner,1,App\Models\User,,,,,,,2026-01-02 00:08:49,2026-01-02 00:08:49
1418,709,owner,673994,App\Models\Customer,,,,,,,2026-01-02 00:08:49,2026-01-02 00:08:49
1419,710,owner,1,App\Models\User,,,,,,,2026-01-02 00:12:18,2026-01-02 00:12:18
1420,710,owner,673995,App\Models\Customer,,,,,,,2026-01-02 00:12:18,2026-01-02 00:12:18
1421,711,owner,1,App\Models\User,,,,,,,2026-01-02 00:13:32,2026-01-02 00:13:32
1422,711,owner,673996,App\Models\Customer,,,,,,,2026-01-02 00:13:32,2026-01-02 00:13:32
1423,712,owner,1,App\Models\User,,,,,,,2026-01-02 00:19:26,2026-01-02 00:19:26
1424,712,owner,673997,App\Models\Customer,,,,,,,2026-01-02 00:19:26,2026-01-02 00:19:26
1425,713,owner,1,App\Models\User,,,,,,,2026-01-02 00:19:34,2026-01-02 00:19:34
1426,713,owner,651543,App\Models\Customer,,,,,,,2026-01-02 00:19:34,2026-01-02 00:19:34
1427,714,owner,1,App\Models\User,,,,,,,2026-01-02 00:22:42,2026-01-02 00:22:42
1428,714,owner,673998,App\Models\Customer,,,,,,,2026-01-02 00:22:42,2026-01-02 00:22:42
1429,715,owner,1,App\Models\User,,,,,,,2026-01-02 00:38:32,2026-01-02 00:38:32
1430,715,owner,673999,App\Models\Customer,,,,,,,2026-01-02 00:38:32,2026-01-02 00:38:32
1431,716,owner,1,App\Models\User,,,,,,,2026-01-02 00:42:42,2026-01-02 00:42:42
1432,716,owner,674000,App\Models\Customer,,,,,,,2026-01-02 00:42:42,2026-01-02 00:42:42
1433,717,owner,1,App\Models\User,,,,,,,2026-01-02 00:42:50,2026-01-02 00:42:50
1434,717,owner,674001,App\Models\Customer,,,,,,,2026-01-02 00:42:50,2026-01-02 00:42:50
1435,718,owner,1,App\Models\User,,,,,,,2026-01-02 01:28:27,2026-01-02 01:28:27
1436,718,owner,674002,App\Models\Customer,,,,,,,2026-01-02 01:28:27,2026-01-02 01:28:27
1437,719,owner,1,App\Models\User,,,,,,,2026-01-02 01:29:17,2026-01-02 01:29:17
1438,719,owner,674003,App\Models\Customer,,,,,,,2026-01-02 01:29:17,2026-01-02 01:29:17
1439,720,owner,1,App\Models\User,,,,,,,2026-01-02 01:30:15,2026-01-02 01:30:15
1440,720,owner,674004,App\Models\Customer,,,,,,,2026-01-02 01:30:15,2026-01-02 01:30:15
1441,721,owner,1,App\Models\User,,,,,,,2026-01-02 01:40:15,2026-01-02 01:40:15
1442,721,owner,674005,App\Models\Customer,,,,,,,2026-01-02 01:40:15,2026-01-02 01:40:15
1443,722,owner,1,App\Models\User,,,,,,,2026-01-02 01:54:23,2026-01-02 01:54:23
1444,722,owner,674006,App\Models\Customer,,,,,,,2026-01-02 01:54:23,2026-01-02 01:54:23
1445,723,owner,1,App\Models\User,,,,,,,2026-01-02 01:58:43,2026-01-02 01:58:43
1446,723,owner,433133,App\Models\Customer,,,,,,,2026-01-02 01:58:43,2026-01-02 01:58:43
1447,724,owner,1,App\Models\User,,,,,,,2026-01-02 02:13:47,2026-01-02 02:13:47
1448,724,owner,674007,App\Models\Customer,,,,,,,2026-01-02 02:13:47,2026-01-02 02:13:47
1449,725,owner,1,App\Models\User,,,,,,,2026-01-02 02:48:36,2026-01-02 02:48:36
1450,725,owner,674008,App\Models\Customer,,,,,,,2026-01-02 02:48:36,2026-01-02 02:48:36
1451,726,owner,1,App\Models\User,,,,,,,2026-01-02 03:02:10,2026-01-02 03:02:10
1452,726,owner,674009,App\Models\Customer,,,,,,,2026-01-02 03:02:10,2026-01-02 03:02:10
1453,727,owner,1,App\Models\User,,,,,,,2026-01-02 03:31:22,2026-01-02 03:31:22
1454,727,owner,674010,App\Models\Customer,,,,,,,2026-01-02 03:31:22,2026-01-02 03:31:22
1455,728,owner,1,App\Models\User,,,,,,,2026-01-02 03:40:44,2026-01-02 03:40:44
1456,728,owner,674011,App\Models\Customer,,,,,,,2026-01-02 03:40:44,2026-01-02 03:40:44
1457,729,owner,1,App\Models\User,,,,,,,2026-01-02 04:10:14,2026-01-02 04:10:14
1458,729,owner,674012,App\Models\Customer,,,,,,,2026-01-02 04:10:14,2026-01-02 04:10:14
1459,730,owner,1,App\Models\User,,,,,,,2026-01-02 04:35:03,2026-01-02 04:35:03
1460,730,owner,674013,App\Models\Customer,,,,,,,2026-01-02 04:35:03,2026-01-02 04:35:03
1461,731,owner,1,App\Models\User,,,,,,,2026-01-02 05:06:52,2026-01-02 05:06:52
1462,731,owner,674014,App\Models\Customer,,,,,,,2026-01-02 05:06:52,2026-01-02 05:06:52
1463,732,owner,1,App\Models\User,,,,,,,2026-01-02 05:20:23,2026-01-02 05:20:23
1464,732,owner,578710,App\Models\Customer,,,,,,,2026-01-02 05:20:23,2026-01-02 05:20:23
1465,733,owner,1,App\Models\User,,,,,,,2026-01-02 05:29:56,2026-01-02 05:29:56
1466,733,owner,670796,App\Models\Customer,,,,,,,2026-01-02 05:29:56,2026-01-02 05:29:56
1467,734,owner,1,App\Models\User,,,,,,,2026-01-02 05:36:54,2026-01-02 05:36:54
1468,734,owner,674015,App\Models\Customer,,,,,,,2026-01-02 05:36:54,2026-01-02 05:36:54
1469,735,owner,1,App\Models\User,,,,,,,2026-01-02 05:41:42,2026-01-02 05:41:42
1470,735,owner,528567,App\Models\Customer,,,,,,,2026-01-02 05:41:42,2026-01-02 05:41:42
1471,736,owner,1,App\Models\User,,,,,,,2026-01-02 05:50:36,2026-01-02 05:50:36
1472,736,owner,674016,App\Models\Customer,,,,,,,2026-01-02 05:50:36,2026-01-02 05:50:36
1473,737,owner,1,App\Models\User,,,,,,,2026-01-02 05:58:31,2026-01-02 05:58:31
1474,737,owner,136057,App\Models\Customer,,,,,,,2026-01-02 05:58:31,2026-01-02 05:58:31
1475,738,owner,1,App\Models\User,,,,,,,2026-01-02 05:59:49,2026-01-02 05:59:49
1476,738,owner,674017,App\Models\Customer,,,,,,,2026-01-02 05:59:49,2026-01-02 05:59:49
1477,739,owner,1,App\Models\User,,,,,,,2026-01-02 06:02:44,2026-01-02 06:02:44
1478,739,owner,674018,App\Models\Customer,,,,,,,2026-01-02 06:02:44,2026-01-02 06:02:44
1479,740,owner,1,App\Models\User,,,,,,,2026-01-02 06:07:45,2026-01-02 06:07:45
1480,740,owner,674019,App\Models\Customer,,,,,,,2026-01-02 06:07:45,2026-01-02 06:07:45
1481,741,owner,1,App\Models\User,,,,,,,2026-01-02 06:07:56,2026-01-02 06:07:56
1482,741,owner,674020,App\Models\Customer,,,,,,,2026-01-02 06:07:56,2026-01-02 06:07:56
1483,742,owner,1,App\Models\User,,,,,,,2026-01-02 06:21:34,2026-01-02 06:21:34
1484,742,owner,674021,App\Models\Customer,,,,,,,2026-01-02 06:21:34,2026-01-02 06:21:34
1485,743,owner,1,App\Models\User,,,,,,,2026-01-02 06:39:46,2026-01-02 06:39:46
1486,743,owner,674022,App\Models\Customer,,,,,,,2026-01-02 06:39:46,2026-01-02 06:39:46
1487,744,owner,1,App\Models\User,,,,,,,2026-01-02 06:46:00,2026-01-02 06:46:00
1488,744,owner,674023,App\Models\Customer,,,,,,,2026-01-02 06:46:00,2026-01-02 06:46:00
1489,745,owner,1,App\Models\User,,,,,,,2026-01-02 06:54:42,2026-01-02 06:54:42
1490,745,owner,674024,App\Models\Customer,,,,,,,2026-01-02 06:54:42,2026-01-02 06:54:42
1491,746,owner,1,App\Models\User,,,,,,,2026-01-02 07:04:46,2026-01-02 07:04:46
1492,746,owner,674025,App\Models\Customer,,,,,,,2026-01-02 07:04:46,2026-01-02 07:04:46
1493,747,owner,1,App\Models\User,,,,,,,2026-01-02 07:07:04,2026-01-02 07:07:04
1494,747,owner,674026,App\Models\Customer,,,,,,,2026-01-02 07:07:04,2026-01-02 07:07:04
1495,748,owner,1,App\Models\User,,,,,,,2026-01-02 07:09:01,2026-01-02 07:09:01
1496,748,owner,674027,App\Models\Customer,,,,,,,2026-01-02 07:09:01,2026-01-02 07:09:01
1497,749,owner,1,App\Models\User,,,,,,,2026-01-02 07:09:23,2026-01-02 07:09:23
1498,749,owner,674028,App\Models\Customer,,,,,,,2026-01-02 07:09:23,2026-01-02 07:09:23
1499,750,owner,1,App\Models\User,,,,,,,2026-01-02 07:12:21,2026-01-02 07:12:21
1500,750,owner,661194,App\Models\Customer,,,,,,,2026-01-02 07:12:21,2026-01-02 07:12:21
1501,751,owner,1,App\Models\User,,,,,,,2026-01-02 07:13:45,2026-01-02 07:13:45
1502,751,owner,674029,App\Models\Customer,,,,,,,2026-01-02 07:13:45,2026-01-02 07:13:45
1503,752,owner,1,App\Models\User,,,,,,,2026-01-02 07:15:31,2026-01-02 07:15:31
1504,752,owner,667736,App\Models\Customer,,,,,,,2026-01-02 07:15:31,2026-01-02 07:15:31
1505,753,owner,1,App\Models\User,,,,,,,2026-01-02 07:16:30,2026-01-02 07:16:30
1506,753,owner,674030,App\Models\Customer,,,,,,,2026-01-02 07:16:30,2026-01-02 07:16:30
1507,754,owner,1,App\Models\User,,,,,,,2026-01-02 07:16:57,2026-01-02 07:16:57
1508,754,owner,580023,App\Models\Customer,,,,,,,2026-01-02 07:16:57,2026-01-02 07:16:57
1509,755,owner,1,App\Models\User,,,,,,,2026-01-02 07:20:56,2026-01-02 07:20:56
1510,755,owner,674031,App\Models\Customer,,,,,,,2026-01-02 07:20:56,2026-01-02 07:20:56
1511,756,owner,1,App\Models\User,,,,,,,2026-01-02 07:24:28,2026-01-02 07:24:28
1512,756,owner,674032,App\Models\Customer,,,,,,,2026-01-02 07:24:28,2026-01-02 07:24:28
1513,757,owner,1,App\Models\User,,,,,,,2026-01-02 07:26:47,2026-01-02 07:26:47
1514,757,owner,674033,App\Models\Customer,,,,,,,2026-01-02 07:26:47,2026-01-02 07:26:47
1515,758,owner,1,App\Models\User,,,,,,,2026-01-02 07:27:12,2026-01-02 07:27:12
1516,758,owner,674034,App\Models\Customer,,,,,,,2026-01-02 07:27:12,2026-01-02 07:27:12
1517,759,owner,1,App\Models\User,,,,,,,2026-01-02 07:27:52,2026-01-02 07:27:52
1518,759,owner,674035,App\Models\Customer,,,,,,,2026-01-02 07:27:52,2026-01-02 07:27:52
1519,760,owner,1,App\Models\User,,,,,,,2026-01-02 07:28:10,2026-01-02 07:28:10
1520,760,owner,170102,App\Models\Customer,,,,,,,2026-01-02 07:28:10,2026-01-02 07:28:10
1521,761,owner,1,App\Models\User,,,,,,,2026-01-02 07:30:30,2026-01-02 07:30:30
1522,761,owner,674036,App\Models\Customer,,,,,,,2026-01-02 07:30:30,2026-01-02 07:30:30
1523,762,owner,1,App\Models\User,,,,,,,2026-01-02 07:32:42,2026-01-02 07:32:42
1524,762,owner,674037,App\Models\Customer,,,,,,,2026-01-02 07:32:42,2026-01-02 07:32:42
1525,763,owner,1,App\Models\User,,,,,,,2026-01-02 07:33:47,2026-01-02 07:33:47
1526,763,owner,674038,App\Models\Customer,,,,,,,2026-01-02 07:33:47,2026-01-02 07:33:47
1527,764,owner,1,App\Models\User,,,,,,,2026-01-02 07:34:53,2026-01-02 07:34:53
1528,764,owner,673910,App\Models\Customer,,,,,,,2026-01-02 07:34:53,2026-01-02 07:34:53
1529,765,owner,1,App\Models\User,,,,,,,2026-01-02 07:41:56,2026-01-02 07:41:56
1530,765,owner,186383,App\Models\Customer,,,,,,,2026-01-02 07:41:56,2026-01-02 07:41:56
1531,766,owner,1,App\Models\User,,,,,,,2026-01-02 07:42:42,2026-01-02 07:42:42
1532,766,owner,674039,App\Models\Customer,,,,,,,2026-01-02 07:42:42,2026-01-02 07:42:42
1533,767,owner,1,App\Models\User,,,,,,,2026-01-02 07:48:51,2026-01-02 07:48:51
1534,767,owner,188766,App\Models\Customer,,,,,,,2026-01-02 07:48:51,2026-01-02 07:48:51
1535,768,owner,1,App\Models\User,,,,,,,2026-01-02 07:49:57,2026-01-02 07:49:57
1536,768,owner,674040,App\Models\Customer,,,,,,,2026-01-02 07:49:57,2026-01-02 07:49:57
1537,769,owner,1,App\Models\User,,,,,,,2026-01-02 07:52:04,2026-01-02 07:52:04
1538,769,owner,674041,App\Models\Customer,,,,,,,2026-01-02 07:52:04,2026-01-02 07:52:04
1539,770,owner,1,App\Models\User,,,,,,,2026-01-02 07:53:12,2026-01-02 07:53:12
1540,770,owner,674042,App\Models\Customer,,,,,,,2026-01-02 07:53:12,2026-01-02 07:53:12
1541,771,owner,1,App\Models\User,,,,,,,2026-01-02 07:53:46,2026-01-02 07:53:46
1542,771,owner,674043,App\Models\Customer,,,,,,,2026-01-02 07:53:46,2026-01-02 07:53:46
1543,772,owner,1,App\Models\User,,,,,,,2026-01-02 07:54:28,2026-01-02 07:54:28
1544,772,owner,195110,App\Models\Customer,,,,,,,2026-01-02 07:54:28,2026-01-02 07:54:28
1545,773,owner,1,App\Models\User,,,,,,,2026-01-02 07:55:51,2026-01-02 07:55:51
1546,773,owner,668792,App\Models\Customer,,,,,,,2026-01-02 07:55:51,2026-01-02 07:55:51
1547,774,owner,1,App\Models\User,,,,,,,2026-01-02 08:06:34,2026-01-02 08:06:34
1548,774,owner,674044,App\Models\Customer,,,,,,,2026-01-02 08:06:34,2026-01-02 08:06:34
1549,775,owner,1,App\Models\User,,,,,,,2026-01-02 08:11:38,2026-01-02 08:11:38
1550,775,owner,570933,App\Models\Customer,,,,,,,2026-01-02 08:11:38,2026-01-02 08:11:38
1551,776,owner,1,App\Models\User,,,,,,,2026-01-02 08:14:10,2026-01-02 08:14:10
1552,776,owner,674045,App\Models\Customer,,,,,,,2026-01-02 08:14:10,2026-01-02 08:14:10
1553,777,owner,1,App\Models\User,,,,,,,2026-01-02 08:15:20,2026-01-02 08:15:20
1554,777,owner,673932,App\Models\Customer,,,,,,,2026-01-02 08:15:20,2026-01-02 08:15:20
1555,778,owner,1,App\Models\User,,,,,,,2026-01-02 08:16:27,2026-01-02 08:16:27
1556,778,owner,674046,App\Models\Customer,,,,,,,2026-01-02 08:16:27,2026-01-02 08:16:27
1557,779,owner,1,App\Models\User,,,,,,,2026-01-02 08:18:29,2026-01-02 08:18:29
1558,779,owner,674047,App\Models\Customer,,,,,,,2026-01-02 08:18:29,2026-01-02 08:18:29
1559,780,owner,1,App\Models\User,,,,,,,2026-01-02 08:23:57,2026-01-02 08:23:57
1560,780,owner,674048,App\Models\Customer,,,,,,,2026-01-02 08:23:57,2026-01-02 08:23:57
1561,781,owner,1,App\Models\User,,,,,,,2026-01-02 08:24:40,2026-01-02 08:24:40
1562,781,owner,674049,App\Models\Customer,,,,,,,2026-01-02 08:24:40,2026-01-02 08:24:40
1563,782,owner,1,App\Models\User,,,,,,,2026-01-02 08:27:22,2026-01-02 08:27:22
1564,782,owner,674050,App\Models\Customer,,,,,,,2026-01-02 08:27:22,2026-01-02 08:27:22
1565,783,owner,1,App\Models\User,,,,,,,2026-01-02 08:27:43,2026-01-02 08:27:43
1566,783,owner,674051,App\Models\Customer,,,,,,,2026-01-02 08:27:43,2026-01-02 08:27:43
1567,784,owner,1,App\Models\User,,,,,,,2026-01-02 08:28:10,2026-01-02 08:28:10
1568,784,owner,674052,App\Models\Customer,,,,,,,2026-01-02 08:28:10,2026-01-02 08:28:10
1569,785,owner,1,App\Models\User,,,,,,,2026-01-02 08:33:02,2026-01-02 08:33:02
1570,785,owner,674053,App\Models\Customer,,,,,,,2026-01-02 08:33:02,2026-01-02 08:33:02
1571,786,owner,1,App\Models\User,,,,,,,2026-01-02 08:39:26,2026-01-02 08:39:26
1572,786,owner,674055,App\Models\Customer,,,,,,,2026-01-02 08:39:26,2026-01-02 08:39:26
1573,787,owner,1,App\Models\User,,,,,,,2026-01-02 08:41:31,2026-01-02 08:41:31
1574,787,owner,674056,App\Models\Customer,,,,,,,2026-01-02 08:41:31,2026-01-02 08:41:31
1575,788,owner,1,App\Models\User,,,,,,,2026-01-02 08:41:33,2026-01-02 08:41:33
1576,788,owner,674057,App\Models\Customer,,,,,,,2026-01-02 08:41:33,2026-01-02 08:41:33
1577,789,owner,1,App\Models\User,,,,,,,2026-01-02 08:54:06,2026-01-02 08:54:06
1578,789,owner,674058,App\Models\Customer,,,,,,,2026-01-02 08:54:06,2026-01-02 08:54:06
1579,790,owner,1,App\Models\User,,,,,,,2026-01-02 09:00:54,2026-01-02 09:00:54
1580,790,owner,674059,App\Models\Customer,,,,,,,2026-01-02 09:00:54,2026-01-02 09:00:54
1581,791,owner,1,App\Models\User,,,,,,,2026-01-02 09:04:57,2026-01-02 09:04:57
1582,791,owner,674060,App\Models\Customer,,,,,,,2026-01-02 09:04:57,2026-01-02 09:04:57
1583,792,owner,1,App\Models\User,,,,,,,2026-01-02 09:08:16,2026-01-02 09:08:16
1584,792,owner,674054,App\Models\Customer,,,,,,,2026-01-02 09:08:16,2026-01-02 09:08:16
1585,793,owner,1,App\Models\User,,,,,,,2026-01-02 09:09:44,2026-01-02 09:09:44
1586,793,owner,668783,App\Models\Customer,,,,,,,2026-01-02 09:09:44,2026-01-02 09:09:44
1587,794,owner,1,App\Models\User,,,,,,,2026-01-02 09:15:17,2026-01-02 09:15:17
1588,794,owner,672195,App\Models\Customer,,,,,,,2026-01-02 09:15:17,2026-01-02 09:15:17
1589,795,owner,1,App\Models\User,,,,,,,2026-01-02 09:16:19,2026-01-02 09:16:19
1590,795,owner,674061,App\Models\Customer,,,,,,,2026-01-02 09:16:19,2026-01-02 09:16:19
1591,796,owner,1,App\Models\User,,,,,,,2026-01-02 09:17:48,2026-01-02 09:17:48
1592,796,owner,674062,App\Models\Customer,,,,,,,2026-01-02 09:17:48,2026-01-02 09:17:48
1593,797,owner,1,App\Models\User,,,,,,,2026-01-02 09:26:26,2026-01-02 09:26:26
1594,797,owner,674063,App\Models\Customer,,,,,,,2026-01-02 09:26:26,2026-01-02 09:26:26
1595,798,owner,1,App\Models\User,,,,,,,2026-01-02 09:27:19,2026-01-02 09:27:19
1596,798,owner,674064,App\Models\Customer,,,,,,,2026-01-02 09:27:19,2026-01-02 09:27:19
1597,799,owner,1,App\Models\User,,,,,,,2026-01-02 09:29:18,2026-01-02 09:29:18
1598,799,owner,674065,App\Models\Customer,,,,,,,2026-01-02 09:29:18,2026-01-02 09:29:18
1599,800,owner,1,App\Models\User,,,,,,,2026-01-02 09:29:49,2026-01-02 09:29:49
1600,800,owner,674066,App\Models\Customer,,,,,,,2026-01-02 09:29:49,2026-01-02 09:29:49
1601,801,owner,1,App\Models\User,,,,,,,2026-01-02 09:34:45,2026-01-02 09:34:45
1602,801,owner,674067,App\Models\Customer,,,,,,,2026-01-02 09:34:45,2026-01-02 09:34:45
1603,802,owner,1,App\Models\User,,,,,,,2026-01-02 09:35:29,2026-01-02 09:35:29
1604,802,owner,674068,App\Models\Customer,,,,,,,2026-01-02 09:35:29,2026-01-02 09:35:29
1605,803,owner,1,App\Models\User,,,,,,,2026-01-02 09:36:56,2026-01-02 09:36:56
1606,803,owner,578587,App\Models\Customer,,,,,,,2026-01-02 09:36:56,2026-01-02 09:36:56
1607,804,owner,1,App\Models\User,,,,,,,2026-01-02 09:39:37,2026-01-02 09:39:37
1608,804,owner,674069,App\Models\Customer,,,,,,,2026-01-02 09:39:37,2026-01-02 09:39:37
1609,805,owner,1,App\Models\User,,,,,,,2026-01-02 09:40:40,2026-01-02 09:40:40
1610,805,owner,674070,App\Models\Customer,,,,,,,2026-01-02 09:40:40,2026-01-02 09:40:40
1611,806,owner,1,App\Models\User,,,,,,,2026-01-02 09:41:09,2026-01-02 09:41:09
1612,806,owner,674071,App\Models\Customer,,,,,,,2026-01-02 09:41:09,2026-01-02 09:41:09
1613,807,owner,1,App\Models\User,,,,,,,2026-01-02 09:41:10,2026-01-02 09:41:10
1614,807,owner,674072,App\Models\Customer,,,,,,,2026-01-02 09:41:10,2026-01-02 09:41:10
1615,808,owner,1,App\Models\User,,,,,,,2026-01-02 09:43:44,2026-01-02 09:43:44
1616,808,owner,674073,App\Models\Customer,,,,,,,2026-01-02 09:43:44,2026-01-02 09:43:44
1617,809,owner,1,App\Models\User,,,,,,,2026-01-02 09:45:15,2026-01-02 09:45:15
1618,809,owner,674074,App\Models\Customer,,,,,,,2026-01-02 09:45:15,2026-01-02 09:45:15
1619,810,owner,1,App\Models\User,,,,,,,2026-01-02 09:46:54,2026-01-02 09:46:54
1620,810,owner,202483,App\Models\Customer,,,,,,,2026-01-02 09:46:54,2026-01-02 09:46:54
1621,811,owner,1,App\Models\User,,,,,,,2026-01-02 09:47:06,2026-01-02 09:47:06
1622,811,owner,674075,App\Models\Customer,,,,,,,2026-01-02 09:47:06,2026-01-02 09:47:06
1623,812,owner,1,App\Models\User,,,,,,,2026-01-02 09:47:36,2026-01-02 09:47:36
1624,812,owner,674076,App\Models\Customer,,,,,,,2026-01-02 09:47:36,2026-01-02 09:47:36
1625,813,owner,1,App\Models\User,,,,,,,2026-01-02 09:54:30,2026-01-02 09:54:30
1626,813,owner,674077,App\Models\Customer,,,,,,,2026-01-02 09:54:30,2026-01-02 09:54:30
1627,814,owner,1,App\Models\User,,,,,,,2026-01-02 09:54:36,2026-01-02 09:54:36
1628,814,owner,674078,App\Models\Customer,,,,,,,2026-01-02 09:54:36,2026-01-02 09:54:36
1629,815,owner,1,App\Models\User,,,,,,,2026-01-02 09:54:58,2026-01-02 09:54:58
1630,815,owner,409085,App\Models\Customer,,,,,,,2026-01-02 09:54:58,2026-01-02 09:54:58
1631,816,owner,1,App\Models\User,,,,,,,2026-01-02 09:55:56,2026-01-02 09:55:56
1632,816,owner,186943,App\Models\Customer,,,,,,,2026-01-02 09:55:56,2026-01-02 09:55:56
1633,817,owner,1,App\Models\User,,,,,,,2026-01-02 09:56:21,2026-01-02 09:56:21
1634,817,owner,674079,App\Models\Customer,,,,,,,2026-01-02 09:56:21,2026-01-02 09:56:21
1635,818,owner,1,App\Models\User,,,,,,,2026-01-02 09:57:05,2026-01-02 09:57:05
1636,818,owner,674080,App\Models\Customer,,,,,,,2026-01-02 09:57:05,2026-01-02 09:57:05
1637,819,owner,1,App\Models\User,,,,,,,2026-01-02 10:03:19,2026-01-02 10:03:19
1638,819,owner,674081,App\Models\Customer,,,,,,,2026-01-02 10:03:19,2026-01-02 10:03:19
1639,820,owner,1,App\Models\User,,,,,,,2026-01-02 10:04:01,2026-01-02 10:04:01
1640,820,owner,674082,App\Models\Customer,,,,,,,2026-01-02 10:04:01,2026-01-02 10:04:01
1641,821,owner,1,App\Models\User,,,,,,,2026-01-02 10:04:40,2026-01-02 10:04:40
1642,821,owner,674083,App\Models\Customer,,,,,,,2026-01-02 10:04:40,2026-01-02 10:04:40
1643,822,owner,1,App\Models\User,,,,,,,2026-01-02 10:05:04,2026-01-02 10:05:04
1644,822,owner,674084,App\Models\Customer,,,,,,,2026-01-02 10:05:04,2026-01-02 10:05:04
1645,823,owner,1,App\Models\User,,,,,,,2026-01-02 10:11:27,2026-01-02 10:11:27
1646,823,owner,674085,App\Models\Customer,,,,,,,2026-01-02 10:11:27,2026-01-02 10:11:27
1647,824,owner,1,App\Models\User,,,,,,,2026-01-02 10:14:00,2026-01-02 10:14:00
1648,824,owner,674086,App\Models\Customer,,,,,,,2026-01-02 10:14:00,2026-01-02 10:14:00
1649,825,owner,1,App\Models\User,,,,,,,2026-01-02 10:14:53,2026-01-02 10:14:53
1650,825,owner,674087,App\Models\Customer,,,,,,,2026-01-02 10:14:53,2026-01-02 10:14:53
1651,826,owner,1,App\Models\User,,,,,,,2026-01-02 10:16:12,2026-01-02 10:16:12
1652,826,owner,667765,App\Models\Customer,,,,,,,2026-01-02 10:16:12,2026-01-02 10:16:12
1653,827,owner,1,App\Models\User,,,,,,,2026-01-02 10:22:27,2026-01-02 10:22:27
1654,827,owner,137353,App\Models\Customer,,,,,,,2026-01-02 10:22:27,2026-01-02 10:22:27
1655,828,owner,1,App\Models\User,,,,,,,2026-01-02 10:24:18,2026-01-02 10:24:18
1656,828,owner,674088,App\Models\Customer,,,,,,,2026-01-02 10:24:18,2026-01-02 10:24:18
1657,829,owner,1,App\Models\User,,,,,,,2026-01-02 10:25:12,2026-01-02 10:25:12
1658,829,owner,674089,App\Models\Customer,,,,,,,2026-01-02 10:25:12,2026-01-02 10:25:12
1659,830,owner,1,App\Models\User,,,,,,,2026-01-02 10:27:07,2026-01-02 10:27:07
1660,830,owner,674090,App\Models\Customer,,,,,,,2026-01-02 10:27:07,2026-01-02 10:27:07
1661,831,owner,1,App\Models\User,,,,,,,2026-01-02 10:27:16,2026-01-02 10:27:16
1662,831,owner,674091,App\Models\Customer,,,,,,,2026-01-02 10:27:16,2026-01-02 10:27:16
1663,832,owner,1,App\Models\User,,,,,,,2026-01-02 10:29:36,2026-01-02 10:29:36
1664,832,owner,674092,App\Models\Customer,,,,,,,2026-01-02 10:29:36,2026-01-02 10:29:36
1665,833,owner,1,App\Models\User,,,,,,,2026-01-02 10:29:58,2026-01-02 10:29:58
1666,833,owner,674093,App\Models\Customer,,,,,,,2026-01-02 10:29:58,2026-01-02 10:29:58
1667,834,owner,1,App\Models\User,,,,,,,2026-01-02 10:34:00,2026-01-02 10:34:00
1668,834,owner,674094,App\Models\Customer,,,,,,,2026-01-02 10:34:00,2026-01-02 10:34:00
1669,835,owner,1,App\Models\User,,,,,,,2026-01-02 10:34:38,2026-01-02 10:34:38
1670,835,owner,674095,App\Models\Customer,,,,,,,2026-01-02 10:34:38,2026-01-02 10:34:38
1671,836,owner,1,App\Models\User,,,,,,,2026-01-02 10:35:54,2026-01-02 10:35:54
1672,836,owner,204866,App\Models\Customer,,,,,,,2026-01-02 10:35:54,2026-01-02 10:35:54
1673,837,owner,1,App\Models\User,,,,,,,2026-01-02 10:36:46,2026-01-02 10:36:46
1674,837,owner,674096,App\Models\Customer,,,,,,,2026-01-02 10:36:46,2026-01-02 10:36:46
1675,838,owner,1,App\Models\User,,,,,,,2026-01-02 10:37:38,2026-01-02 10:37:38
1676,838,owner,674097,App\Models\Customer,,,,,,,2026-01-02 10:37:38,2026-01-02 10:37:38
1677,839,owner,1,App\Models\User,,,,,,,2026-01-02 10:38:33,2026-01-02 10:38:33
