score,shortCode,url,timestamp,videoPlayCount,videoViewCount,likesCount,commentsCount,machineSignals,matchedTerms,caption,firstComment,displayUrl,videoUrl
14013,DVhepSajbvF,https://www.instagram.com/reel/DVhepSajbvF/,2026-03-06T00:42:33.000Z,9583,3977,154,7,,"harina pan, curso","Auténticas, artesanales y 100% maíz. Sin químicos, listas para empacar y disfrutar. Compra en nuestro sitio web lo consigues en mi perfil…",Cuando dictan el curso.. estoy interesado,https://scontent-iad3-2.cdninstagram.com/v/t51.71878-15/641238310_946394281224173_7486493859464309968_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gE2__G_Z5R1NTw1x4ytlHY8gKIzX1gC4Mp1jNJMjypXLECVV1pRac8rQun3lcauLx4&_nc_ohc=BXuYMYC2-8kQ7kNvwFrO838&_nc_gid=EuypV3spi-qr8eq_aGvwRg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5LgR6H54AMAIDcLdpgoeoAOO70-7IcbVLs9SWE_odz0w&oe=6A02DE43&_nc_sid=10d13b,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m69/AQNLt5FzMxXeNLg_lox1PElqTvV0NBzEsr00ZsA2wZvZomiRUafnvFX37VlA_0qXhP9pRyZ7mwqQuNvg2q5Nv-3L.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=4372545129694538_3292982653&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTDdKZVNaVHhuTHdaczhOQUJTaXZ4TnN4TGxlYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzAyNDk2NUExOTMzMjgxMTRBQTcyMkY0QUQwN0YyRDg4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5orFmLy94D8VAigCQzMsF0AxVT987ZFoGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=00fc6e7000&ccb=9-4&oh=00_Af4BjovfybECtz1P2Zi4KWZd5rdflU-DQhBit2G2rwlH5Q&oe=69FEBF2F&_nc_sid=10d13b
13803,DUms5-yjfFr,https://www.instagram.com/reel/DUms5-yjfFr/,2026-02-11T05:01:04.000Z,6963,2595,122,78,,curso,Nos encanta ser parte de tus celebraciones… …SORTEO San Valentín: Regalamos 3 combos de 20 pz para entrega el 14/02. Para participar: 1) Dale like al Reel 2) Comenta ‘San Valentín’ 3) Etiqueta a 3 amigos Revisamos participaciones y anunciamos ganadores el sábado. ¡Mucha suerte! 💘🎁”,🔥👏👏👏👏,https://scontent-ord5-1.cdninstagram.com/v/t51.71878-15/628850885_3945701062389229_6733800006203472858_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gE4rwb_m6jls_tXx0RKW36qzCp9E8d4I8fwBDCc9TBjrda6rW8NykcXfyv4PV4Es1k&_nc_ohc=VUC5yxv_yGMQ7kNvwGfdIGS&_nc_gid=ZmAP9BNUYA4_K9fSuy2mug&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5b5CLSMTqwBZuqGSIOet2FejzW_WQOtKEf7g08DebfCg&oe=6A02CA86&_nc_sid=10d13b,https://scontent-ord5-1.cdninstagram.com/o1/v/t16/f2/m86/AQMZjkM4PiNMIBsg5QHVQ0q2zCC2OfI7jrgvinT7l5G7OZLg8r-H2XKwfoYWjFpcacAUJEYih0x_geHkIcGtxyWki79yY1e3UbWkEV0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1445160763669558_1159899472&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNjRDOERERDAwMUZFNTZEQzJGQ0I4QzFEMkEyREM5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY2NDg4RjRGRDQ2ODYzOUU2Mjg0NzczNTgxMEFDQzkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5tvel5KT3j8VAigCQzMsF0BAKp%2B%2Bdsi0GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=dae7899f34&ccb=9-4&oh=00_Af6b8QSHGsgNRgOQo1nlA2l4Ezedz2q8_Y6l4oXSvyTHGA&oe=69FEDC5F&_nc_sid=10d13b
13339,DW72VaYjSax,https://www.instagram.com/reel/DW72VaYjSax/,2026-04-10T03:00:14.000Z,9909,5585,164,3,,,"Se te vuelve un desastre la cocina, pero te gustan fritas… Aquí te enseño mi manera de freírlas en casa… . Visítanos en nuestra tienda online Manoscriollasusa.com Te las enviamos hasta la puerta de tu casa Enviamos a todo EEUU",Buenas las envía a los Ángeles,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/670013087_982765117650705_4165751630642896362_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFFuyW_s9KMoMcEqGzwy5GYbHRStcVrRPSS-H8bLpzkf0HaLtAUP5Sc3fK43ND4LfY&_nc_ohc=lgSFLYdsYZ8Q7kNvwEphjYg&_nc_gid=nLyqkzhhlVNofppQRpUC4A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5JW8mcNKi8c8eI4W90BpnbQCUX7oryUhukHqVr-dJP1g&oe=6A02CF41&_nc_sid=10d13b,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMgjpgitTK4fBk3HCnPt04EtqybgE65Ke-X0jHPzTCNFA3GQ7DfKCVGAU-tveEWIFY1be7YBh3oS71Hi3yOd31AbH4CQdlmbwlQa68.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=2459297764501142_253234353&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMjQzRDY5QkFFODFFNjEzMjI3RkRBMDY3MzE4MTc5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0M5NDcwRTFGMUNEOEY4NzI3OTY3RjBBMUUxQURDMUI4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5umXs6u%2F5D8VAigCQzMsF0BbywIMSbpeGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=3277f62823&ccb=9-4&oh=00_Af4KEhfkap0N3PiBCF95FFKwlYDOgsjppqXnTx-2vz5swg&oe=69FED17E&_nc_sid=10d13b
12903,DVpenpfDYBG,https://www.instagram.com/reel/DVpenpfDYBG/,2026-03-09T03:12:31.000Z,9273,4709,94,5,,"empanada, empanadas, curso",Empacamos nuestras Empanadas 100% maíz Artesanal Sin conservantes ni aditivos Cada paquete contiene 10 unidades y tenemos más de 8 sabores… mechada pollo queso carne molida pabellón jamón con queso papa con queso etc,Curso,https://instagram.fmem1-2.fna.fbcdn.net/v/t51.71878-15/648698659_3345263208965603_998081535348710748_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fmem1-2.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2gH7V30DTKxXaoms0QlOBnXRi1tHD9rxXQxgdgE-u_I-UNfb8g81DFs2dfT34lrWJp0&_nc_ohc=PJYvUnqKIKgQ7kNvwFhTLQi&_nc_gid=t1Dz36oRpe1LDiJO0_YMYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6rzKnMc87M-BCKFuvwPeIzwCUAt9LHPRHF8Vnrw1wJXQ&oe=6A02B2FC&_nc_sid=10d13b,https://instagram.fmem1-1.fna.fbcdn.net/o1/v/t16/f2/m69/AQP2IvputPsPFKHwDBHTWu_raibmHLWnnfXENwF-uS1xdht61PBmZA4QZHtL3-ORSaAAI-LFwb_tJY6b4iwuVpOv.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=860612283682079_1904336608&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUZHcENiR3dFNzJ4N1VPQUVNUnlFZml1QUpnYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0FCNEY0MzNBMTk2MDQ0NjRENDE3NzNENDc0NjExODg0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5q%2FI%2B9Xt4D8VAigCQzMsF0Avu2RaHKwIGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=75639c3911&ccb=9-4&oh=00_Af5nVEXpNH5m_jTPRWI4fS-RrkafiItqQrWTGG0OZiHnCQ&oe=69FEBC7B&_nc_sid=10d13b
12036,DX49RHnBSlS,https://www.instagram.com/reel/DX49RHnBSlS/,2026-05-03T20:31:38.000Z,7956,3489,149,2,,"empanada, empanadas","Sigue Inventado, Creando y luchando por tus sueños 🙏🏻🥰","Hola paisana muchas bendiciones en tu negocio se ve muy profesional, yo soy Venezolano y estoy en Nogales México 🇲🇽 y tengo un emprendimiento de empanadas estoy en Facebook como Empanadas Don Paco, quería saber donde compras ese Maíz 🌽 si no es mucha abuso y me compartes información del vendedor gracias 🙏",https://scontent-mia3-1.cdninstagram.com/v/t51.71878-15/686974769_1339430664727902_2738184662492740505_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gF3yRGKKUNV1TzScqndSRqbhAnTo9SW88W9mprj6SbpaR4rFyANVtbiqUgDpoaHAMM&_nc_ohc=qn9hZzCb6QIQ7kNvwGmUa1B&_nc_gid=YvFI7hcE1ZHRLOxD9oqDFw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af48R0q5-T9OVYQv3X-RlvqTg9d1K5U1bPbFO_Id3xjTPg&oe=6A02D4B1&_nc_sid=10d13b,https://scontent-mia3-3.cdninstagram.com/o1/v/t16/f2/m86/AQMmuo9edQ6aL4GFcIFt2Qx2SURTMPktMRg0TJkg7OhPcw44cxwzvkYTZVbJ3ZP08fBauk_Tp11r9hkWkqKwq72hWjKksVrZ7UkThog.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=2866730660168707_1615150647&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81RjQyNDVGOTZGODMzRDNEOUVBRUZBQjIwRkQxQzI5M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Q3NDE5Qzk4M0ZDODQ5QUNDRjc4NTAyMDg2NDJFMjg1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm6Pe53s34ygQVAigCQzMsF0AymZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=7ea6b2e294&ccb=9-4&oh=00_Af4Wj3iJLS79JicBPbhg-Bm1_Eok_9dx_ier8JoNF_95jw&oe=69FED868&_nc_sid=10d13b
11576,DWpUjHfgfpu,https://www.instagram.com/reel/DWpUjHfgfpu/,2026-04-02T22:16:58.000Z,6166,1756,43,81,,curso,Me complace Invitarte a nuestro Curso Online… . DEL GRANO A LA MASA Nuestro legado . COMENTA la palabra YO QUIERO y te enviaremos toda la información….,Yo quiero,https://instagram.fcae1-1.fna.fbcdn.net/v/t51.71878-15/658481186_729907516778809_205484463391230064_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fcae1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGSu2OjY40Gjyy1NJK_NR2Utkak7pWfrWH8uqmwEJJ5RBtjYG1ehULkY1i_9YVcGHU&_nc_ohc=95FcWq38x-wQ7kNvwH7sP8E&_nc_gid=URh3bqpP2PztHVOxDpPWnA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af73DKAxmRkAVWCpB4vRqxnKKmnacugjdSpgTwcBldmimg&oe=6A02B081&_nc_sid=10d13b,https://instagram.fcae1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPl_snMmP1Ub0CyHLryWeA55e_gv7w7n7QjEff_757a5dbGm4-XXQrrj5oZqLZbHoV2yrkm0ar37TvESEpeoSDNQIvPGuatIS-tVAw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=1464316868675574_4231494496&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83OTQ4NUM3NTFFRjMyOTQzOENBMEY4NDc3Mjk3MzA4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0U3NDU5Q0JBN0EwNEJDRTM0NDg0NjlFODZDMjQ0NTg5X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5uHlgOHb4z8VAigCQzMsF0A0Kn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=9df5e50ded&ccb=9-4&oh=00_Af47BaQ6VP4MN_FJ1vGf82O_55W9bBpm1CYSAtk6TAdcwA&oe=69FEEC90&_nc_sid=10d13b
11544,DW3h9C0gATf,https://www.instagram.com/reel/DW3h9C0gATf/,2026-04-08T10:50:03.000Z,6464,2171,89,36,,"empanada, empanadas, curso","Feliz Día Internacional de la Empanada! 🥟🎉 En el carrito hay MUCHAS empanadas… ¿puedes adivinar cuántas hay? 🤔 Comenta tu mejor número…… el que acierte gana: • Si estás en Orlando: 1 empanada gratis para recoger en nuestra dirección..📍 • Si estás fuera de Orlando: cupón digital de $5 para usar en nuestra tienda online / próxima entrega. 💌 Reglas: 1. Comenta solo UNA vez con tu número antes de 04/09/2026 tienes hasta las 12:00de hoy.. ⏰ 2. Concurso válido hasta la hora indicada. Responde válida si el comentario está antes del cierre. 3. Ganador: quien acierte exactamente el número. Si hay varios, todos serán premiados. Si nadie acierta exactamente, el ganador será quien más se acerque. 4. Anunciaremos el ganador en historias y en este post dentro de 24 horas después de cerrar. 🏆 5. Reclamación del premio: ganador debe enviar DM con su nombre y teléfono en 48 h. Si el ganador está en Orlando recogerá su empanada en el carrito (presentar ID); si está fuera recibirá el cupón por DM. 📩 6. Este sorteo no está patrocinado ni administrado por Instagram. Solo para personas mayores de 18 años. Restricciones geográficas aplican para el premio presencial. ✳️ #empanadasorlando #concursoempanadas #AdivinaLasEmpanadas #foodgiveaway",1.105,https://scontent-mia3-3.cdninstagram.com/v/t51.71878-15/658858017_1299206922100412_8460736519554550832_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gHBURGCF3Os1tp3yFSJQkV1qWG2OtmcwJJZ142-KzK4g1UitDOtmk8DZQfk-krzi5i1NMhzeWLBaXncMiI7OJXJ&_nc_ohc=Gi6XutYmrE0Q7kNvwFhhg6x&_nc_gid=jeOp-1jE9CDEGHKZTkOk7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6a9Gqi5_YVlmYgPf3_-Ah9G0ERMbNRmP5_3qQVWVGOcQ&oe=6A02C08F&_nc_sid=10d13b,https://scontent-mia3-3.cdninstagram.com/o1/v/t16/f2/m86/AQPKhvNXFST3QNay-vYggYYrR4qunbJQ7amCuhKIjJzn9RDsKdTXAofUIExQ27wZUmkxW0v0accFtPXcD-IRqG4v3avobTmhOcb-8pY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1201316108565025_2900348545&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMzQ1NDM0RDlFNUE4RkU5REQ3ODU0NEFDOEFEREI5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQ3NDc3NEU3MzcxQzYxNTlCOEFDMEFDRDAyMDM3QTlEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5quvhv2n5D8VAigCQzMsF0Akqn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=d1e405e8c2&ccb=9-4&oh=00_Af4sw5hWe8paggBsNlDYqhrKiqGhxSfunma9So6qUwgrew&oe=69FED3FE&_nc_sid=10d13b
11146,DW2qZFsDEYE,https://www.instagram.com/reel/DW2qZFsDEYE/,2026-04-08T02:39:52.000Z,5936,3235,173,5,,"empanada, empanadas, curso",También suenan cuando están frías!!!!! . Empanadas 100% maiz Mañana celebramos el Día Internacional de la Empanada… Pendientes en mis historias les traigo unos regalitos… . . #empanadas #curso,🔥❤️,https://instagram.fcps4-1.fna.fbcdn.net/v/t51.71878-15/669541947_919401574267205_6519211719200532446_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gHhi_zbLRwJ5NcEJiXvlTIktG2vNNk1X8yxiU27tbMvXThsQteueMFAwqAdfYVWuh7T53PEsm9zKUQ2WOo6vbxq&_nc_ohc=ghr_W3trrdEQ7kNvwH9ktsJ&_nc_gid=a6-Q1hYmealeVIl6FXVwkA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7RoGURL6RUnxSRHFb7RJQXKWAHU-TJIrih9Cuc6vK3qA&oe=6A02C538&_nc_sid=10d13b,https://instagram.fcps4-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPVTvAbYvpxu791c3-KdkYRf5_KRX23TaurWE7IEuixgpe5-arRiSkbkpGlJeWWBnfos7dd3FAOvglFAeGTOMf-_tO7Jx95FnZ3umI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=2406940749830198_894997724&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zRDQ3NTM0OENGNDc5REQ0QkQxNDRGODU3MjYxOTk4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0IwNDMyMDhEQTJBQTYzMTE5MTA4MTU2Q0ZBQzQ2NDhBX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5v3Fh8ej5D8VAigCQzMsF0BQBDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=bfbd7a6702&ccb=9-4&oh=00_Af7k6QVQoSFnCBHc0WW-IlNzjFzg2mbQKwMbyFV_slon8A&oe=69FEBC07&_nc_sid=10d13b
11007,DWMtL2MiWPg,https://www.instagram.com/reel/DWMtL2MiWPg/,2026-03-22T19:33:50.000Z,7007,3388,130,8,,"empanada, empanadas",Se fríen CONGELADAS Empanadas 100% maíz Sin conservantes ni aditivos,Hola cómo hacen para saber cuál es de pollo y cuál es de carne por ejemplo,https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/656105001_772957115614376_1369127411038420229_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gEXDAVuztBpWV1Mj8k09hLyCpYuG6jtNqm2GYVqebUevd08wyuIKU0jVgxw_HiBqQIB0lMX_nedcUkg1bqaROr3&_nc_ohc=_AloTvzaiUIQ7kNvwH85jYs&_nc_gid=0yY0_rfOyYDtuZ2LpyTu3w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5vjiJGmDPTgSZupUQJ9CobVvzIU1rfF_XwfxYdagKm8w&oe=6A02C85F&_nc_sid=10d13b,https://scontent-phx1-1.cdninstagram.com/o1/v/t16/f2/m86/AQOdo_vvsUaUIlGWQU7HthOkHImus02vnZzM2KpCaEAudAhLBDEyfCydUPS-XdKUrQdg0p1ClufYWanWUUy7OMsv5GdMlCWX1WHauGs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1998712580992186_22324296&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDRDMjM3RUM2MzZGMjgzNEJFNjJGNjY5RjBBQkE4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzE1NENBOUUyMzFCNzUzQ0M3NUU4ODg4MDhDNzA0OTgyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5qq4tOu94j8VAigCQzMsF0BK0QYk3S8bGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=36612c3394&ccb=9-4&oh=00_Af4TNroVYbv2656lXY7Kx9686lcc-FJRD2arLqtNS7GVOQ&oe=69FEC901&_nc_sid=10d13b
10874,DWu-yFSjQVn,https://www.instagram.com/reel/DWu-yFSjQVn/,2026-04-05T02:59:53.000Z,8364,3146,73,1,,"empanada, empanadas",Una semana… espléndida . Gracias mi gente bella 🥰,Empanadas de que son,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.71878-15/658373936_1374971340981882_4127471787650013730_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2gG4Jas08NM63rnzS_hCT-_PorbU7ODLxN5klS07t0uAeEDMy4rF2OOxYG-bKE95pWw&_nc_ohc=X8Y-Z_3o6AcQ7kNvwEDsgQH&_nc_gid=Tw8qhUxYRdg8f5DxI9LdmQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4PZ8RCv5t5uX7DzTvDUCy8divjLXIaRw62wJZEpTFJUw&oe=6A02CCD5&_nc_sid=10d13b,https://instagram.fmem1-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOM77Y7Os--c4uuNyrEhGL88Oidb_xWEFB6bO6bSiIdFbBI60NDZQoXqGTIsx_kqfqdtP4mJOT0ZrTgpFhO47hL2qFsEw1dlwfpH8M.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1201257285229124_2946835287&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NTREQTZFMkJGQjYyQjExRTkwRjM4RjBGQzIyQUNBN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0VCNDJGNEZEODQyMDAwREEyQUYwNkI1QkE0MkVGRkE1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5pLuiqP64z8VAigCQzMsF0AomZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=077216ef47&ccb=9-4&oh=00_Af71J5svkEikng0OjrL_mXuJMWbqGWAUY3vF0RoNGxxSOA&oe=69FEBDAD&_nc_sid=10d13b
